Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condomínio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Barra da Tijuca;3;1;1;92;2450.0;1200.0;0.0;3650.0;26.630434782608695;26.63;Apartamento
Apartamento;Barra da Tijuca;4;3;4;300;10000.0;4400.0;0.0;14400.0;33.333333333333336;33.33;Apartamento
Apartamento;Copacabana;1;0;1;36;1600.0;722.0;68.0;2390.0;44.44444444444444;44.44;Apartamento
Apartamento;Leblon;3;1;1;170;7500.0;700.0;500.0;8700.0;44.11764705882353;44.12;Apartamento
Apartamento;Ipanema;2;0;0;70;3100.0;1085.0;145.0;4330.0;44.285714285714285;44.29;Apartamento
Apartamento;Barra da Tijuca;1;1;1;45;2375.0;1365.0;260.0;4000.0;52.77777777777778;52.78;Apartamento
Apartamento;Barra da Tijuca;2;2;1;70;2500.0;900.0;90.0;3490.0;35.714285714285715;35.71;Apartamento
Apartamento;Botafogo;1;1;0;45;1800.0;500.0;50.0;2350.0;40.0;40.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;5000.0;2850.0;587.0;8437.0;50.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;78;2000.0;944.0;150.0;3094.0;25.641025641025642;25.64;Apartamento
Apartamento;Copacabana;3;2;1;105;4500.0;1400.0;0.0;5900.0;42.857142857142854;42.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;81;2600.0;600.0;145.0;3345.0;32.098765432098766;32.1;Apartamento
Apartamento;Barra da Tijuca;2;1;0;51;1600.0;480.0;39.0;2119.0;31.372549019607842;31.37;Apartamento
Apartamento;Laranjeiras;3;1;1;130;2700.0;1223.0;233.0;4156.0;20.76923076923077;20.77;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;86;1500.0;660.0;85.0;2245.0;17.441860465116278;17.44;Apartamento
Apartamento;Leme;4;3;1;185;5500.0;1410.0;492.0;7402.0;29.72972972972973;29.73;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;2200.0;399.0;9099.0;46.42857142857143;46.43;Apartamento
Apartamento;São Conrado;2;2;1;100;8500.0;1600.0;840.0;10940.0;85.0;85.0;Apartamento
Apartamento;Jacarepaguá;3;1;1;78;1800.0;830.0;101.0;2731.0;23.076923076923077;23.08;Apartamento
Apartamento;Cachambi;2;1;0;81;1200.0;650.0;0.0;1850.0;14.814814814814815;14.81;Apartamento
Quitinete;Flamengo;0;0;0;32;1200.0;315.0;53.0;1568.0;37.5;37.5;Apartamento
Apartamento;Barra da Tijuca;4;3;2;174;4600.0;1525.0;624.0;6749.0;26.436781609195403;26.44;Apartamento
Apartamento;Cachambi;2;1;1;68;999.0;451.0;50.0;1500.0;14.691176470588236;14.69;Apartamento
Casa;Vargem Grande;5;3;2;759;8000.0;700.0;400.0;9100.0;10.540184453227932;10.54;Casa
Apartamento;Barra da Tijuca;2;1;1;93;2400.0;1404.0;0.0;3804.0;25.806451612903224;25.81;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1200.0;465.0;14.0;1679.0;26.08695652173913;26.09;Apartamento
Apartamento;Ipanema;3;2;1;140;6000.0;1050.0;713.0;7763.0;42.857142857142854;42.86;Apartamento
Apartamento;Copacabana;2;0;0;100;4000.0;817.0;230.0;5047.0;40.0;40.0;Apartamento
Apartamento;Vila Isabel;3;1;0;100;1800.0;155.0;96.0;2051.0;18.0;18.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1700.0;939.0;23.0;2662.0;26.5625;26.56;Apartamento
Apartamento;Tijuca;3;0;0;100;2200.0;1040.0;0.0;3240.0;22.0;22.0;Apartamento
Apartamento;Méier;3;0;1;104;2100.0;900.0;182.0;3182.0;20.192307692307693;20.19;Apartamento
Apartamento;Barra da Tijuca;2;1;2;90;3000.0;1200.0;380.0;4580.0;33.333333333333336;33.33;Apartamento
Apartamento;Botafogo;2;1;0;79;4315.0;1110.0;188.0;5613.0;54.620253164556964;54.62;Apartamento
Apartamento;Copacabana;4;0;0;145;3500.0;1000.0;186.0;4686.0;24.137931034482758;24.14;Apartamento
Apartamento;Anil;3;1;1;123;1200.0;690.0;0.0;1890.0;9.75609756097561;9.76;Apartamento
Apartamento;Copacabana;2;2;1;280;20000.0;3653.0;1224.0;24877.0;71.42857142857143;71.43;Apartamento
Apartamento;Copacabana;3;0;1;100;2700.0;1200.0;150.0;4050.0;27.0;27.0;Apartamento
Apartamento;Botafogo;2;1;0;60;2200.0;880.0;0.0;3080.0;36.666666666666664;36.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1300.0;888.0;0.0;2188.0;16.666666666666668;16.67;Apartamento
Apartamento;Leblon;3;3;1;140;9980.0;2150.0;0.0;12130.0;71.28571428571429;71.29;Apartamento
Apartamento;Praça Seca;3;1;2;136;1500.0;594.0;0.0;2094.0;11.029411764705882;11.03;Apartamento
Apartamento;Leblon;3;2;1;170;9400.0;2700.0;790.0;12890.0;55.294117647058826;55.29;Apartamento
Apartamento;Cosme Velho;4;3;2;190;6000.0;1900.0;480.0;8380.0;31.57894736842105;31.58;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;93;2200.0;1103.0;159.0;3462.0;23.655913978494624;23.66;Apartamento
Apartamento;Tijuca;2;1;0;75;1800.0;350.0;64.0;2214.0;24.0;24.0;Apartamento
Apartamento;Moneró;1;0;0;50;1100.0;360.0;49.0;1509.0;22.0;22.0;Apartamento
Apartamento;Botafogo;3;1;1;108;3500.0;1113.0;205.0;4818.0;32.407407407407405;32.41;Apartamento
Apartamento;Ipanema;3;2;1;205;10000.0;2700.0;0.0;12700.0;48.78048780487805;48.78;Apartamento
Apartamento;Flamengo;2;1;1;69;2700.0;920.0;75.0;3695.0;39.130434782608695;39.13;Apartamento
Apartamento;Lagoa;1;1;0;45;2300.0;1565.0;206.0;4071.0;51.111111111111114;51.11;Apartamento
Apartamento;Ipanema;2;0;0;85;3550.0;720.0;0.0;4270.0;41.76470588235294;41.76;Apartamento
Apartamento;Grajaú;2;1;0;54;1600.0;660.0;0.0;2260.0;29.62962962962963;29.63;Apartamento
Apartamento;Botafogo;3;2;1;95;5000.0;1130.0;261.0;6391.0;52.63157894736842;52.63;Apartamento
Apartamento;Freguesia (Jacarepaguá);6;2;4;204;3000.0;1063.0;0.0;4063.0;14.705882352941176;14.71;Apartamento
Apartamento;Copacabana;3;2;1;156;5000.0;1766.0;320.0;7086.0;32.05128205128205;32.05;Apartamento
Apartamento;Tijuca;2;0;0;64;1000.0;470.0;70.0;1540.0;15.625;15.62;Apartamento
Apartamento;Leblon;1;1;1;120;5000.0;3000.0;550.0;8550.0;41.666666666666664;41.67;Apartamento
Apartamento;Lagoa;3;1;1;106;3350.0;1618.0;360.0;5328.0;31.60377358490566;31.6;Apartamento
Apartamento;Leme;3;1;1;120;4500.0;1100.0;170.0;5770.0;37.5;37.5;Apartamento
Apartamento;Península;3;3;3;127;7200.0;1730.0;345.0;9275.0;56.69291338582677;56.69;Apartamento
Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0;19392.0;56.390977443609025;56.39;Apartamento
Quitinete;Ipanema;1;0;0;37;1800.0;400.0;70.0;2270.0;48.648648648648646;48.65;Apartamento
Apartamento;Flamengo;3;1;0;110;3800.0;800.0;200.0;4800.0;34.54545454545455;34.55;Apartamento
Apartamento;Botafogo;3;1;0;149;4200.0;1600.0;103.0;5903.0;28.187919463087248;28.19;Apartamento
Apartamento;Ipanema;4;4;3;264;22000.0;3500.0;13225.0;38725.0;83.33333333333333;83.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2971.0;1800.0;0.0;4771.0;31.273684210526316;31.27;Apartamento
Apartamento;Leblon;2;1;2;73;6000.0;1450.0;0.0;7450.0;82.1917808219178;82.19;Apartamento
Apartamento;Península;4;3;1;267;10000.0;2240.0;500.0;12740.0;37.453183520599254;37.45;Apartamento
Apartamento;Ipanema;3;2;1;180;7800.0;2200.0;387.0;10387.0;43.333333333333336;43.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1750.0;790.0;139.0;2679.0;25.0;25.0;Apartamento
Apartamento;Copacabana;1;1;0;40;6600.0;650.0;0.0;7250.0;165.0;165.0;Apartamento
Apartamento;Copacabana;3;1;1;118;4000.0;1170.0;244.0;5414.0;33.898305084745765;33.9;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;82;2300.0;806.0;0.0;3106.0;28.048780487804876;28.05;Apartamento
Apartamento;Ipanema;3;1;0;110;7000.0;1100.0;420.0;8520.0;63.63636363636363;63.64;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;2500.0;1457.0;261.0;4218.0;22.727272727272727;22.73;Apartamento
Apartamento;Maracanã;2;0;0;60;1700.0;200.0;46.0;1946.0;28.333333333333332;28.33;Apartamento
Apartamento;Lagoa;4;2;4;240;9000.0;4100.0;1079.0;14179.0;37.5;37.5;Apartamento
Casa;Gávea;4;3;2;400;7000.0;1.0;0.0;7001.0;17.5;17.5;Casa
Apartamento;Copacabana;3;0;0;110;2500.0;1400.0;0.0;3900.0;22.727272727272727;22.73;Apartamento
Apartamento;Copacabana;2;0;0;67;2500.0;535.0;144.0;3179.0;37.3134328358209;37.31;Apartamento
Quitinete;Copacabana;1;0;0;30;1300.0;435.0;0.0;1735.0;43.333333333333336;43.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;800.0;175.0;2975.0;28.571428571428573;28.57;Apartamento
Apartamento;Jacarepaguá;2;1;0;50;1200.0;447.0;135.0;1782.0;24.0;24.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;56;1900.0;994.0;0.0;2894.0;33.92857142857143;33.93;Apartamento
Apartamento;Copacabana;1;0;1;32;1200.0;564.0;24.0;1788.0;37.5;37.5;Apartamento
Apartamento;Jardim Botânico;3;2;1;150;5550.0;1900.0;400.0;7850.0;37.0;37.0;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0;2410.0;22.857142857142858;22.86;Apartamento
Apartamento;Botafogo;1;1;0;50;1600.0;1080.0;160.0;2840.0;32.0;32.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;0.0;6700.0;33.56164383561644;33.56;Apartamento
Apartamento;Leblon;2;1;1;93;4200.0;1128.0;250.0;5578.0;45.16129032258065;45.16;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2300.0;900.0;0.0;3200.0;28.75;28.75;Apartamento
Apartamento;Barra da Tijuca;4;2;2;126;4500.0;1450.0;256.0;6206.0;35.714285714285715;35.71;Apartamento
Apartamento;Jardim Botânico;2;0;0;68;2900.0;330.0;81.0;3311.0;42.64705882352941;42.65;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;550.0;0.0;2150.0;24.615384615384617;24.62;Apartamento
Quitinete;Copacabana;1;0;0;35;1800.0;350.0;57.0;2207.0;51.42857142857143;51.43;Apartamento
Apartamento;Ipanema;2;0;0;90;3600.0;1200.0;140.0;4940.0;40.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;160;3550.0;1800.0;4162.0;9512.0;22.1875;22.19;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;95;2300.0;400.0;180.0;2880.0;24.210526315789473;24.21;Apartamento
Casa;Campo Grande;2;1;0;90;1300.0;0.0;0.0;1300.0;14.444444444444445;14.44;Casa
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;695.0;0.0;2895.0;20.0;20.0;Apartamento
Apartamento;Copacabana;3;0;0;136;3900.0;882.0;320.0;5102.0;28.676470588235293;28.68;Apartamento
Apartamento;Copacabana;2;1;1;93;3200.0;800.0;200.0;4200.0;34.40860215053763;34.41;Apartamento
Apartamento;Centro;2;0;0;50;1000.0;450.0;50.0;1500.0;20.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;124;4000.0;1300.0;352.0;5652.0;32.25806451612903;32.26;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;3500.0;800.0;0.0;4300.0;50.0;50.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;500;10000.0;1050.0;1300.0;12350.0;20.0;20.0;Casa
Apartamento;Barra da Tijuca;1;0;1;25;1625.0;735.0;140.0;2500.0;65.0;65.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2500.0;600.0;0.0;3100.0;35.714285714285715;35.71;Apartamento
Apartamento;Barra da Tijuca;2;2;1;126;3999.0;1700.0;400.0;6099.0;31.738095238095237;31.74;Apartamento
Apartamento;Flamengo;3;1;1;140;4000.0;634.0;0.0;4634.0;28.571428571428573;28.57;Apartamento
Apartamento;Leblon;2;1;0;108;4500.0;1031.0;300.0;5831.0;41.666666666666664;41.67;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;1200;45000.0;2100.0;25000.0;72100.0;37.5;37.5;Casa
Casa de Condomínio;São Francisco Xavier;2;1;0;70;1100.0;0.0;0.0;1100.0;15.714285714285714;15.71;Casa
Apartamento;Leme;1;0;0;65;3000.0;590.0;90.0;3680.0;46.15384615384615;46.15;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;1000.0;200.0;3200.0;20.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2000.0;998.0;208.0;3206.0;26.666666666666668;26.67;Apartamento
Apartamento;Copacabana;3;1;1;150;3300.0;1016.0;351.0;4667.0;22.0;22.0;Apartamento
Casa;Vaz Lobo;2;1;0;98;990.0;0.0;0.0;990.0;10.10204081632653;10.1;Casa
Apartamento;Copacabana;3;0;1;130;3000.0;800.0;365.0;4165.0;23.076923076923077;23.08;Apartamento
Casa de Condomínio;Campo Grande;2;1;0;70;900.0;200.0;0.0;1100.0;12.857142857142858;12.86;Casa
Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1030.0;150.0;5180.0;50.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;980.0;70.0;3350.0;32.857142857142854;32.86;Apartamento
Apartamento;Estácio;2;0;0;72;1100.0;425.0;13.0;1538.0;15.277777777777779;15.28;Apartamento
Apartamento;Pilares;3;0;0;65;1200.0;180.0;16.0;1396.0;18.46153846153846;18.46;Apartamento
Apartamento;Ipanema;3;3;3;169;8500.0;2760.0;885.0;12145.0;50.29585798816568;50.3;Apartamento
Apartamento;Botafogo;1;0;0;40;2000.0;400.0;25.0;2425.0;50.0;50.0;Apartamento
Apartamento;Copacabana;1;0;0;51;1650.0;730.0;66.0;2446.0;32.35294117647059;32.35;Apartamento
Apartamento;Recreio dos Bandeirantes;2;3;1;83;1800.0;616.0;186.0;2602.0;21.686746987951807;21.69;Apartamento
Apartamento;Madureira;2;2;0;60;1500.0;455.0;0.0;1955.0;25.0;25.0;Apartamento
Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0;7744.0;55.55555555555556;55.56;Apartamento
Apartamento;Leme;1;0;0;50;1900.0;470.0;0.0;2370.0;38.0;38.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1355.0;299.0;3354.0;25.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;104;4200.0;2600.0;540.0;7340.0;40.38461538461539;40.38;Apartamento
Apartamento;Humaitá;3;2;1;105;5000.0;1550.0;415.0;6965.0;47.61904761904762;47.62;Apartamento
Apartamento;Barra da Tijuca;3;3;3;160;6400.0;1300.0;300.0;8000.0;40.0;40.0;Apartamento
Apartamento;Engenho de Dentro;2;1;0;70;1000.0;550.0;0.0;1550.0;14.285714285714286;14.29;Apartamento
Apartamento;Barra da Tijuca;3;3;3;180;6600.0;1800.0;300.0;8700.0;36.666666666666664;36.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;231;12000.0;5600.0;11000.0;28600.0;51.94805194805195;51.95;Apartamento
Apartamento;Vila Isabel;2;1;0;69;2200.0;518.0;101.0;2819.0;31.884057971014492;31.88;Apartamento
Apartamento;Copacabana;2;1;1;81;3500.0;1050.0;230.0;4780.0;43.20987654320987;43.21;Apartamento
Apartamento;Curicica;2;1;1;60;1200.0;680.0;80.0;1960.0;20.0;20.0;Apartamento
Casa;Laranjeiras;3;2;1;300;7000.0;290.0;0.0;7290.0;23.333333333333332;23.33;Casa
Apartamento;Barra da Tijuca;4;3;2;245;7000.0;3500.0;700.0;11200.0;28.571428571428573;28.57;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;120.0;3120.0;25.555555555555557;25.56;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;1379.0;28.571428571428573;28.57;Apartamento
Apartamento;Praça da Bandeira;3;0;0;68;1600.0;550.0;48.0;2198.0;23.529411764705884;23.53;Apartamento
Apartamento;Lagoa;2;1;1;110;6900.0;1100.0;0.0;8000.0;62.72727272727273;62.73;Apartamento
Apartamento;Ipanema;2;1;0;70;3700.0;850.0;0.0;4550.0;52.857142857142854;52.86;Apartamento
Apartamento;Ipanema;3;2;1;115;17000.0;3400.0;400.0;20800.0;147.82608695652175;147.83;Apartamento
Casa;Pedra de Guaratiba;2;1;0;60;800.0;0.0;0.0;800.0;13.333333333333334;13.33;Casa
Apartamento;Parada de Lucas;2;0;0;58;900.0;300.0;0.0;1200.0;15.517241379310345;15.52;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;102;1800.0;847.0;217.0;2864.0;17.647058823529413;17.65;Apartamento
Casa de Condomínio;Anil;5;0;3;520;4900.0;723.0;519.0;6142.0;9.423076923076923;9.42;Casa
Apartamento;Catete;2;0;0;65;3200.0;455.0;75.0;3730.0;49.23076923076923;49.23;Apartamento
Apartamento;Barra da Tijuca;4;2;3;218;5500.0;2675.0;7208.0;15383.0;25.229357798165136;25.23;Apartamento
Apartamento;Jardim Guanabara;2;1;0;99;1600.0;330.0;0.0;1930.0;16.161616161616163;16.16;Apartamento
Apartamento;Andaraí;1;0;0;50;1300.0;420.0;0.0;1720.0;26.0;26.0;Apartamento
Casa de Condomínio;Itanhangá;4;4;4;600;20000.0;1800.0;0.0;21800.0;33.333333333333336;33.33;Casa
Apartamento;Barra da Tijuca;3;2;1;100;3000.0;925.0;0.0;3925.0;30.0;30.0;Apartamento
Casa de Condomínio;Ilha do Governador;3;4;1;160;3500.0;0.0;152.0;3652.0;21.875;21.88;Casa
Apartamento;Copacabana;2;0;0;92;3000.0;724.0;149.0;3873.0;32.608695652173914;32.61;Apartamento
Apartamento;Barra da Tijuca;1;1;0;80;2000.0;2000.0;0.0;4000.0;25.0;25.0;Apartamento
Apartamento;Copacabana;4;2;0;212;9000.0;1765.0;572.0;11337.0;42.45283018867924;42.45;Apartamento
Apartamento;Pilares;2;0;0;50;850.0;238.0;0.0;1088.0;17.0;17.0;Apartamento
Apartamento;Copacabana;1;0;0;60;1600.0;540.0;27.0;2167.0;26.666666666666668;26.67;Apartamento
Casa;Laranjeiras;2;0;0;46;1850.0;179.0;29.0;2058.0;40.21739130434783;40.22;Casa
Apartamento;Urca;2;0;0;75;2700.0;715.0;0.0;3415.0;36.0;36.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;110;2300.0;640.0;0.0;2940.0;20.90909090909091;20.91;Apartamento
Quitinete;Vargem Grande;1;0;0;35;800.0;230.0;0.0;1030.0;22.857142857142858;22.86;Apartamento
Apartamento;Ipanema;3;1;1;170;7000.0;1500.0;419.0;8919.0;41.1764705882353;41.18;Apartamento
Apartamento;Copacabana;3;0;0;74;2500.0;750.0;152.0;3402.0;33.78378378378378;33.78;Apartamento
Quitinete;Centro;1;0;0;35;650.0;398.0;0.0;1048.0;18.571428571428573;18.57;Apartamento
Apartamento;Jardim Botânico;2;1;0;120;4000.0;1200.0;250.0;5450.0;33.333333333333336;33.33;Apartamento
Apartamento;Anil;2;1;0;73;1390.0;540.0;15.0;1945.0;19.041095890410958;19.04;Apartamento
Apartamento;Copacabana;4;2;2;436;17000.0;3550.0;13520.0;34070.0;38.99082568807339;38.99;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;8887.0;42.0;42.0;Apartamento
Apartamento;Leblon;3;2;1;150;8000.0;2360.0;597.0;10957.0;53.333333333333336;53.33;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;260;7000.0;7068.0;5998.0;20066.0;26.923076923076923;26.92;Casa
Apartamento;Laranjeiras;2;1;1;87;2800.0;1136.0;174.0;4110.0;32.18390804597701;32.18;Apartamento
Apartamento;Méier;2;1;0;77;1100.0;331.0;51.0;1482.0;14.285714285714286;14.29;Apartamento
Apartamento;Lins de Vasconcelos;2;1;0;60;900.0;300.0;10.0;1210.0;15.0;15.0;Apartamento
Apartamento;Jacarepaguá;3;1;1;70;1600.0;650.0;12.0;2262.0;22.857142857142858;22.86;Apartamento
Apartamento;Copacabana;1;0;0;51;1500.0;500.0;50.0;2050.0;29.41176470588235;29.41;Apartamento
Apartamento;Praça Seca;3;1;0;48;850.0;293.0;13.0;1156.0;17.708333333333332;17.71;Apartamento
Casa;Santa Teresa;5;7;3;388;35000.0;0.0;277.0;35277.0;90.20618556701031;90.21;Casa
Apartamento;Recreio dos Bandeirantes;5;4;4;700;9000.0;3000.0;2500.0;14500.0;12.857142857142858;12.86;Apartamento
Apartamento;Gávea;3;1;3;144;8500.0;1800.0;310.0;10610.0;59.02777777777778;59.03;Apartamento
Apartamento;Penha;2;0;0;80;1100.0;265.0;0.0;1365.0;13.75;13.75;Apartamento
Apartamento;Vila Isabel;2;0;0;55;1400.0;570.0;24.0;1994.0;25.454545454545453;25.45;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;1350.0;1400.0;705.0;3455.0;27.0;27.0;Apartamento
Apartamento;Leblon;1;0;1;49;3500.0;536.0;0.0;4036.0;71.42857142857143;71.43;Apartamento
Apartamento;Leme;3;1;0;103;4100.0;1080.0;170.0;5350.0;39.80582524271845;39.81;Apartamento
Apartamento;Leblon;3;1;2;150;9900.0;1570.0;400.0;11870.0;66.0;66.0;Apartamento
Apartamento;Urca;2;1;0;70;3200.0;500.0;170.0;3870.0;45.714285714285715;45.71;Apartamento
Apartamento;Tijuca;2;0;0;68;1800.0;400.0;24.0;2224.0;26.470588235294116;26.47;Apartamento
Apartamento;Ipanema;2;1;0;85;4300.0;800.0;120.0;5220.0;50.588235294117645;50.59;Apartamento
Apartamento;Leblon;3;1;1;115;6000.0;2100.0;582.0;8682.0;52.17391304347826;52.17;Apartamento
